"Ramo","Póliza","Endoso","Fecha emisión","Inicio de Vigencia","Moneda","Total","Tipo Mov."
"04","3190206758","296949","2019-12-31","2019-11-26","00","-33839.20","Anulacion"
"04","3190206760","296948","2019-12-31","2019-11-26","00","-27007.14","Anulacion"
"04","3190206830","296947","2019-12-31","2019-11-27","00","-14195.13","Anulacion"
"04","3190206850","296945","2019-12-31","2019-11-27","00","-9530.15","Anulacion"
"04","3190206887","296943","2019-12-31","2019-11-27","00","-72686.40","Anulacion"
"04","3190207022","296940","2019-12-31","2019-11-28","00","-21775.75","Anulacion"
"04","3190207025","296939","2019-12-31","2019-11-28","00","-45001.55","Anulacion"
"04","3190207152","296937","2019-12-31","2019-11-29","00","-115149.21","Anulacion"
"04","3190207216","296936","2019-12-31","2019-12-01","00","-6218.21","Anulacion"
"04","3190207877","296933","2019-12-31","2019-12-06","00","-30524.12","Anulacion"
"04","3190207999","296932","2019-12-31","2019-12-06","00","-76326.24","Anulacion"
"04","3190211262","000000","2020-01-01","2020-01-05","00","39441.23","Poliza"
"04","3190211261","000000","2020-01-01","2020-01-05","00","37334.51","Poliza"
"04","3190211449","000000","2020-01-02","2020-01-02","00","48044.16","Poliza"
"04","3190211445","000000","2020-01-02","2020-01-02","00","59302.17","Poliza"
"04","3190211340","000000","2020-01-02","2020-01-02","00","21280.70","Poliza"
"04","3190210859","319083","2020-01-02","2020-01-02","00","0.00","Sin Prima"
"04","3190212033","000000","2020-01-03","2020-01-03","00","43610.77","Poliza"
"04","3190212030","000000","2020-01-03","2020-01-03","00","26507.26","Poliza"
"04","3190196097","171949","2020-01-03","2019-10-26","00","19089.18","Rehabilitacion"
"04","3190212025","000000","2020-01-03","2020-01-03","00","39886.94","Poliza"
"04","3190212023","000000","2020-01-03","2020-01-03","00","52479.19","Poliza"
"04","3190212022","000000","2020-01-03","2020-01-03","00","42852.09","Poliza"
"04","0003651722","000000","2020-01-03","2020-01-02","00","20893.58","Poliza"
"04","3190212068","000000","2020-01-04","2020-01-04","00","41137.49","Poliza"
"04","3190212063","000000","2020-01-04","2020-01-04","00","26330.67","Poliza"
"04","3190212062","000000","2020-01-04","2020-01-04","00","14857.26","Poliza"
"04","3190212051","000000","2020-01-04","2020-01-04","00","14898.04","Poliza"
"04","3190212306","000000","2020-01-06","2020-01-06","00","5408.87","Poliza"
"04","3190212261","000000","2020-01-06","2020-01-06","00","10980.07","Poliza"
"04","3190212023","319221","2020-01-06","2020-01-06","00","0.00","Sin Prima"
"04","0003651722","115718","2020-01-06","2020-01-03","00","226.85","Rehabilitacion"
"04","3190212102","000000","2020-01-06","2020-01-05","00","6518.27","Poliza"
"04","3190212101","000000","2020-01-06","2020-01-05","00","6547.90","Poliza"
"04","3190213327","000000","2020-01-07","2020-01-07","00","14904.64","Poliza"
"04","3190213325","000000","2020-01-07","2020-01-06","00","16020.02","Poliza"
"04","3190213324","000000","2020-01-07","2020-01-07","00","15307.42","Poliza"
"04","3190213320","000000","2020-01-07","2020-01-07","00","15307.42","Poliza"
"04","3190213314","000000","2020-01-07","2020-01-07","00","22842.74","Poliza"
"04","3190213196","000000","2020-01-07","2020-01-07","00","9836.75","Poliza"
"04","3190212306","218350","2020-01-07","2020-01-06","00","-5408.87","Anulacion"
"04","0003653557","000000","2020-01-07","2020-01-06","00","8447.78","Poliza"
"04","3190213483","000000","2020-01-08","2020-01-08","00","8801.02","Poliza"
"04","0003634461","173963","2020-01-08","2019-11-15","00","15747.78","Rehabilitacion"
"04","3190207877","174887","2020-01-09","2019-12-06","00","30524.12","Rehabilitacion"
"04","3190202673","179253","2020-01-10","2019-11-06","00","15648.14","Rehabilitacion"
"04","3190213886","000000","2020-01-10","2020-01-10","00","6832.92","Poliza"
"04","3190213873","000000","2020-01-10","2020-01-10","00","14975.03","Poliza"
"04","3190207877","176269","2020-01-10","2019-12-06","00","30524.12","Rehabilitacion"
"04","3190207877","227775","2020-01-10","2019-12-06","00","-30524.12","Cancelacion"
"04","3190214115","000000","2020-01-11","2020-01-11","00","9860.61","Poliza"
"04","3190214114","000000","2020-01-11","2020-01-11","00","6236.00","Poliza"
"04","0003534762","250161","2020-01-11","2019-12-18","00","-7492.15","Anulacion"
"04","3190214113","000000","2020-01-11","2020-01-11","00","8888.48","Poliza"
"04","3190214111","000000","2020-01-11","2020-01-11","00","6300.60","Poliza"
"04","3190195633","236934","2020-01-11","2019-12-24","00","-4774.50","Anulacion"
"04","3190195753","236932","2020-01-11","2019-12-24","00","-22674.45","Anulacion"
"04","3190207484","236813","2020-01-11","2019-12-03","00","-36052.49","Anulacion"
"04","3190207485","236812","2020-01-11","2019-12-03","00","-41300.99","Anulacion"
"04","3190207553","236810","2020-01-11","2019-12-04","00","-21775.75","Anulacion"
"04","3190207674","236808","2020-01-11","2019-12-04","00","-41864.27","Anulacion"
"04","3190207855","236801","2020-01-11","2019-12-05","00","-21404.47","Anulacion"
"04","3190207856","236800","2020-01-11","2019-12-05","00","-21404.47","Anulacion"
"04","3190207857","236799","2020-01-11","2019-12-05","00","-72284.46","Anulacion"
"04","3190208048","236796","2020-01-11","2019-12-08","00","-21852.74","Anulacion"
"04","3190208049","236795","2020-01-11","2019-12-08","00","-33927.40","Anulacion"
"04","3190208084","236794","2020-01-11","2019-12-09","00","-12763.29","Anulacion"
"04","3190208175","236793","2020-01-11","2019-12-09","00","-73763.12","Anulacion"
"04","3190208192","236792","2020-01-11","2019-12-09","00","-39408.05","Anulacion"
"04","3190208675","236789","2020-01-11","2019-12-11","00","-5694.67","Anulacion"
"04","3190209418","236788","2020-01-11","2019-12-17","00","-8381.51","Anulacion"
"04","3190214110","000000","2020-01-11","2020-01-11","00","7493.17","Poliza"
"04","3190214108","000000","2020-01-11","2020-01-11","00","9065.88","Poliza"
"04","3190214107","000000","2020-01-11","2020-01-11","00","56551.50","Poliza"
"04","3190214105","000000","2020-01-11","2020-01-11","00","6317.58","Poliza"
"04","3190214101","000000","2020-01-11","2020-01-10","00","7859.29","Poliza"
"04","3190214099","000000","2020-01-11","2020-01-10","00","5787.53","Poliza"
"04","3190214158","000000","2020-01-12","2020-01-12","00","81685.53","Poliza"
"04","3190214157","000000","2020-01-12","2020-01-12","00","61577.70","Poliza"
"04","3190214156","000000","2020-01-12","2020-01-12","00","62500.99","Poliza"
"04","3190214155","000000","2020-01-12","2020-01-12","00","76066.23","Poliza"
"04","3190214148","000000","2020-01-12","2020-01-12","00","75426.60","Poliza"
"04","3190208175","182419","2020-01-13","2019-12-09","00","73763.12","Rehabilitacion"
"04","3190207997","319414","2020-01-13","2020-01-13","00","0.00","Sin Prima"
"04","3190214161","000000","2020-01-13","2020-01-12","00","82040.35","Poliza"
"04","3190214107","319446","2020-01-14","2020-01-13","00","0.00","Sin Prima"
"04","3190214107","124620","2020-01-14","2020-01-13","00","7540.43","Rehabilitacion"
"04","3190216125","000000","2020-01-15","2020-01-15","00","6931.39","Poliza"
"04","3190216123","000000","2020-01-15","2020-01-15","00","8397.74","Poliza"
"04","3190216121","000000","2020-01-15","2020-01-15","00","20978.91","Poliza"
"04","3190216118","000000","2020-01-15","2020-01-15","00","20978.91","Poliza"
"04","3190216115","000000","2020-01-15","2020-01-15","00","13294.81","Poliza"
"04","3190216111","000000","2020-01-15","2020-01-15","00","13294.81","Poliza"
"04","3190208675","185154","2020-01-16","2019-12-11","00","5694.67","Rehabilitacion"
"04","3190216269","000000","2020-01-16","2020-01-16","00","13913.69","Poliza"
"04","3190216970","000000","2020-01-17","2020-01-17","00","4262.62","Poliza"
"04","3190216965","000000","2020-01-17","2020-01-17","00","8797.82","Poliza"
"04","3190216961","000000","2020-01-17","2020-01-17","00","11846.50","Poliza"
"04","3190213314","319711","2020-01-17","2020-01-16","00","0.00","Sin Prima"
"04","3190216125","319710","2020-01-17","2020-01-16","00","0.00","Sin Prima"
"04","3190214107","319709","2020-01-17","2020-01-16","00","0.00","Sin Prima"
"04","3190216269","319708","2020-01-17","2020-01-16","00","0.00","Sin Prima"
"04","3190216111","319707","2020-01-17","2020-01-16","00","0.00","Sin Prima"
"04","3190216115","319706","2020-01-17","2020-01-16","00","0.00","Sin Prima"
"04","3190216123","319705","2020-01-17","2020-01-16","00","0.00","Sin Prima"
"04","0003659663","000000","2020-01-17","2020-01-16","00","79504.06","Poliza"
"04","3190214111","319693","2020-01-17","2020-01-16","00","0.00","Sin Prima"
"04","3190214110","319692","2020-01-17","2020-01-16","00","0.00","Sin Prima"
"04","3190201801","267179","2020-01-18","2020-01-01","00","-29645.90","Cancelacion"
"04","3190208957","267118","2020-01-18","2019-12-13","00","-38227.52","Anulacion"
"04","3190209012","267116","2020-01-18","2019-12-14","00","-44652.73","Anulacion"
"04","3190209023","267115","2020-01-18","2019-12-14","00","-53254.10","Anulacion"
"04","3190209049","267114","2020-01-18","2019-12-15","00","-44082.98","Anulacion"
"04","3190209050","267113","2020-01-18","2019-12-15","00","-40589.94","Anulacion"
"04","3190209355","267111","2020-01-18","2019-12-17","00","-6980.27","Anulacion"
"04","3190209419","267110","2020-01-18","2019-12-17","00","-29578.21","Anulacion"
"04","3190209617","267107","2020-01-18","2019-12-19","00","-7989.93","Anulacion"
"04","3190209783","267103","2020-01-18","2019-12-19","00","-20102.41","Anulacion"
"04","3190217015","000000","2020-01-18","2020-01-26","00","37133.54","Poliza"
"04","3190217389","000000","2020-01-20","2020-01-20","00","6967.68","Poliza"
"04","3190217097","000000","2020-01-20","2020-01-20","00","34398.05","Poliza"
"04","3190217092","000000","2020-01-20","2020-01-18","00","99292.74","Poliza"
"04","3190217517","319823","2020-01-21","2020-01-22","00","0.00","Sin Prima"
"04","3190217582","000000","2020-01-21","2020-01-21","00","4852.80","Poliza"
"04","3190217568","000000","2020-01-21","2020-01-21","00","14098.70","Poliza"
"04","3190217517","000000","2020-01-21","2020-01-22","00","6297.92","Poliza"
"04","0003661264","000000","2020-01-21","2020-01-18","00","36266.33","Poliza"
"04","0003661251","000000","2020-01-21","2020-01-16","00","46258.10","Poliza"
"04","0003661061","000000","2020-01-21","2020-01-17","00","19900.58","Poliza"
"04","3190217864","000000","2020-01-22","2020-01-23","00","13167.48","Poliza"
"04","0003661264","117449","2020-01-22","2020-01-21","00","7677.27","Rehabilitacion"
"04","0003661861","000000","2020-01-22","2020-01-21","00","238015.17","Poliza"
"04","0003661762","000000","2020-01-22","2020-01-21","00","14479.98","Poliza"
"04","3190209355","192183","2020-01-23","2019-12-17","00","6980.27","Rehabilitacion"
"04","3190209418","192181","2020-01-23","2019-12-17","00","8381.51","Rehabilitacion"
"04","0003662796","000000","2020-01-23","2020-01-22","00","27368.16","Poliza"
"04","3190217929","000000","2020-01-23","2020-01-23","00","8913.43","Poliza"
"04","3190209660","320000","2020-01-24","2020-01-24","00","0.00","Sin Prima"
"04","3190218177","000000","2020-01-24","2020-01-24","00","18854.19","Poliza"
"04","3190218377","000000","2020-01-25","2020-01-25","00","21091.32","Poliza"
"04","0003546984","297701","2020-01-25","2020-01-09","00","-7919.91","Anulacion"
"04","3190210064","289044","2020-01-25","2019-12-20","00","-21280.70","Anulacion"
"04","3190210069","289043","2020-01-25","2019-12-20","00","-72002.53","Anulacion"
"04","3190210070","289042","2020-01-25","2019-12-20","00","-44577.29","Anulacion"
"04","3190210071","289041","2020-01-25","2019-12-20","00","-34940.08","Anulacion"
"04","3190210141","289040","2020-01-25","2019-12-22","00","-45976.34","Anulacion"
"04","3190210142","289039","2020-01-25","2019-12-22","00","-42408.83","Anulacion"
"04","3190210147","289038","2020-01-25","2019-12-23","00","-20969.41","Anulacion"
"04","3190210859","289033","2020-01-25","2019-12-28","00","-19573.05","Anulacion"
"04","3190211445","289032","2020-01-25","2020-01-02","00","-59302.17","Anulacion"
"04","3190218371","000000","2020-01-25","2020-01-25","00","7496.01","Poliza"
"04","3190218367","000000","2020-01-25","2020-01-25","00","54292.61","Poliza"
"04","3190218366","000000","2020-01-25","2020-01-25","00","80646.54","Poliza"
"04","3190218562","000000","2020-01-27","2020-01-27","00","6114.62","Poliza"
"04","3190218531","000000","2020-01-27","2020-01-27","00","19994.20","Poliza"
"04","3190218524","000000","2020-01-27","2020-01-27","00","20978.91","Poliza"
"04","3190218781","000000","2020-01-28","2020-01-28","00","19808.95","Poliza"
"04","3190218775","000000","2020-01-28","2020-01-28","00","17261.87","Poliza"
"04","3190218765","000000","2020-01-28","2020-01-28","00","11911.32","Poliza"
"04","0003665884","000000","2020-01-28","2020-01-27","00","17391.56","Poliza"
"04","3190218705","000000","2020-01-28","2020-01-28","00","8898.64","Poliza"
"04","0003659663","344681","2020-01-28","2020-01-27","00","0.00","Sin Prima"
"04","3190218960","000000","2020-01-29","2020-01-29","00","74290.46","Poliza"
"04","3190218948","000000","2020-01-29","2020-01-29","00","21837.35","Poliza"
"04","3190218933","000000","2020-01-29","2020-01-29","00","8558.64","Poliza"
"04","3190218882","000000","2020-01-29","2020-01-29","00","9646.92","Poliza"
"04","0003666239","000000","2020-01-29","2020-01-27","00","55053.62","Poliza"
"04","3190219247","000000","2020-01-30","2020-01-30","00","6897.41","Poliza"
"04","0003667355","000000","2020-01-30","2020-01-27","00","6299.97","Poliza"
"04","3190219080","000000","2020-01-30","2020-01-28","00","60465.44","Poliza"
"04","3190219075","000000","2020-01-30","2020-01-28","00","58310.65","Poliza"
"04","3190219072","000000","2020-01-30","2020-01-27","00","99272.99","Poliza"
"04","3190219551","000000","2020-01-31","2020-01-31","00","89189.18","Poliza"
"04","3190219505","000000","2020-01-31","2020-01-31","00","6312.42","Poliza"
"04","3190219484","000000","2020-01-31","2020-01-31","00","6220.57","Poliza"
"04","3190219472","000000","2020-01-31","2020-01-31","00","7259.12","Poliza"
"04","3190219456","000000","2020-01-31","2020-01-31","00","5240.15","Poliza"
"04","3190219368","000000","2020-01-31","2020-01-31","00","22246.89","Poliza"
"04","0003667718","000000","2020-01-31","2020-01-30","00","32015.62","Poliza"
"04","3190219592","000000","2020-02-01","2020-02-01","00","56704.27","Poliza"
"04","3190219620","000000","2020-02-02","2020-02-02","00","67401.32","Poliza"
"04","3190219812","000000","2020-02-04","2020-02-04","00","84553.54","Poliza"
"04","3190219368","320269","2020-02-04","2020-02-04","00","0.00","Sin Prima"
"04","3190219808","000000","2020-02-04","2020-02-04","00","11682.71","Poliza"
"04","3190219782","000000","2020-02-04","2020-02-04","00","8706.11","Poliza"
"04","3190219775","000000","2020-02-04","2020-02-04","00","15275.01","Poliza"
"04","3190219770","000000","2020-02-04","2020-02-04","00","7915.32","Poliza"
"04","3190219722","000000","2020-02-04","2020-02-19","00","29564.05","Poliza"
"04","3190201801","103734","2020-02-04","2020-01-01","00","29645.90","Rehabilitacion"
"04","3190220006","000000","2020-02-05","2020-02-05","00","21257.81","Poliza"
"04","3190220005","000000","2020-02-05","2020-02-05","00","7125.37","Poliza"
"04","3190220003","000000","2020-02-05","2020-02-05","00","83643.55","Poliza"
"04","3190220001","000000","2020-02-05","2020-02-05","00","53308.01","Poliza"
"04","0003666239","224556","2020-02-05","2020-01-27","00","-55053.62","Anulacion"
"04","0003671097","000000","2020-02-05","2020-01-28","00","55053.62","Poliza"
"04","3190219999","000000","2020-02-05","2020-02-05","00","47626.41","Poliza"
"04","3190220157","000000","2020-02-06","2020-02-06","00","6989.93","Poliza"
"04","3190220147","000000","2020-02-06","2020-02-06","00","7191.26","Poliza"
"04","3190220138","000000","2020-02-06","2020-02-06","00","12401.03","Poliza"
"04","0003671905","000000","2020-02-06","2020-02-06","00","77587.96","Poliza"
"04","3190219368","320312","2020-02-06","2020-02-06","00","0.00","Sin Prima"
"04","3190219368","320311","2020-02-06","2020-02-06","00","0.00","Sin Prima"
"04","3190220025","000000","2020-02-06","2020-02-05","00","51761.13","Poliza"
"04","3190225032","000000","2020-02-07","2020-02-07","00","12581.27","Poliza"
"04","3190225030","000000","2020-02-07","2020-02-07","00","19133.90","Poliza"
"04","3190225029","000000","2020-02-07","2020-02-07","00","19133.90","Poliza"
"04","3190224993","000000","2020-02-07","2020-02-07","00","8375.97","Poliza"
"04","3190224989","000000","2020-02-07","2020-02-06","00","17735.25","Poliza"
"04","3190224985","000000","2020-02-07","2020-02-06","00","25532.55","Poliza"
"04","0003651722","249272","2020-02-08","2020-01-02","00","-20893.58","Anulacion"
